CountryName,RegionName,Date,PredictedNewCases
Burundi,,2020-08-09,28.120600518267196
Burundi,,2020-08-10,28.693173075570332
Belgium,,2020-08-01,560.1144365338329
Belgium,,2020-08-02,580.1417308531113
Belgium,,2020-08-03,590.0466476641581
Belgium,,2020-08-04,578.7340054476227
Belgium,,2020-08-05,574.807950611177
Belgium,,2020-08-06,581.2880040826913
Belgium,,2020-08-07,606.1733478524634
Belgium,,2020-08-08,586.9794649456893
Belgium,,2020-08-09,569.7316221592334
Belgium,,2020-08-10,581.1836627277632
Benin,,2020-08-01,36.802076215846384
Benin,,2020-08-02,41.592160014211174
Benin,,2020-08-03,37.865114189125435
Benin,,2020-08-04,36.160568152346684
Benin,,2020-08-05,38.030298386714065
Benin,,2020-08-06,41.233167115705086
Benin,,2020-08-07,36.332974987839634
Benin,,2020-08-08,37.38877419450335
Benin,,2020-08-09,38.15262957089172
Benin,,2020-08-10,38.84083782070345
Burkina Faso,,2020-08-01,25.605149204141604
Burkina Faso,,2020-08-02,27.417075821581335
Burkina Faso,,2020-08-03,27.20447686780866
Burkina Faso,,2020-08-04,25.3940192665016
Burkina Faso,,2020-08-05,25.0721518876318
Burkina Faso,,2020-08-06,26.702017131729818
Burkina Faso,,2020-08-07,27.035837584286472
Burkina Faso,,2020-08-08,28.00223347396096
Burkina Faso,,2020-08-09,31.632534198735776
Burkina Faso,,2020-08-10,30.871125615525067
Bangladesh,,2020-08-01,2774.2387153828367
Bangladesh,,2020-08-02,2788.4022519447544
Bangladesh,,2020-08-03,2800.4809396788532
Bangladesh,,2020-08-04,2789.6842389541453
Bangladesh,,2020-08-05,2801.80572239547
Bangladesh,,2020-08-06,2799.233386855443
Bangladesh,,2020-08-07,2823.8875049106514
Bangladesh,,2020-08-08,2824.3084194688545
Bangladesh,,2020-08-09,2824.487248225363
Bangladesh,,2020-08-10,2835.6100645783163
Bulgaria,,2020-08-01,289.97830133687944
Bulgaria,,2020-08-02,300.04889148261555
Bulgaria,,2020-08-03,299.2904189715008
Bulgaria,,2020-08-04,297.52711334960236
Bulgaria,,2020-08-05,296.4495464615952
Bulgaria,,2020-08-06,298.428307090541
Bulgaria,,2020-08-07,298.11570638692234
Bulgaria,,2020-08-08,294.39855636701077
Bulgaria,,2020-08-09,292.5841889708638
Bulgaria,,2020-08-10,295.12699168209275
Bahrain,,2020-08-01,473.77250167207933
Bahrain,,2020-08-02,497.17212969675626
Bahrain,,2020-08-03,492.60200844077957
Bahrain,,2020-08-04,481.87056707612817
Bahrain,,2020-08-05,485.4520970742916
Bahrain,,2020-08-06,495.9063185278805
Bahrain,,2020-08-07,488.5484474607565
Bahrain,,2020-08-08,484.6860425667766
Bahrain,,2020-08-09,485.92636520045477
Bahrain,,2020-08-10,485.6320009293978
Bosnia and Herzegovina,,2020-08-01,435.5968064367587
Bosnia and Herzegovina,,2020-08-02,436.37868597012533
Bosnia and Herzegovina,,2020-08-03,423.5923512803302
Bosnia and Herzegovina,,2020-08-04,437.92032440412095
Bosnia and Herzegovina,,2020-08-05,450.44173275587
Bosnia and Herzegovina,,2020-08-06,451.4146599356406
Bosnia and Herzegovina,,2020-08-07,441.87806826885475
Bosnia and Herzegovina,,2020-08-08,439.7375151436177
Bosnia and Herzegovina,,2020-08-09,434.2158404819841
Bosnia and Herzegovina,,2020-08-10,432.3943497487754
Belarus,,2020-08-01,180.5953629874183
Belarus,,2020-08-02,183.36963470519737
Belarus,,2020-08-03,180.6101202763224
Belarus,,2020-08-04,181.6019275000668
Belarus,,2020-08-05,181.3952523847925
Belarus,,2020-08-06,182.32636946322373
Belarus,,2020-08-07,179.97435647281907
Belarus,,2020-08-08,181.014951114539
Belarus,,2020-08-09,182.16851037730984
Belarus,,2020-08-10,181.161273518426
Belize,,2020-08-01,49.91397151444427
Belize,,2020-08-02,56.17137963557462
Belize,,2020-08-03,52.72061330149401
Belize,,2020-08-04,51.12600283013999
Belize,,2020-08-05,52.68371603689093
Belize,,2020-08-06,55.134563523386134
Belize,,2020-08-07,50.455645683625356
Belize,,2020-08-08,51.72769297827101
Belize,,2020-08-09,55.68739617253617
Belize,,2020-08-10,56.02150443827119
Bermuda,,2020-08-01,36.01794611328025
Bermuda,,2020-08-02,40.66206144469672
Bermuda,,2020-08-03,39.42862254510581
Bermuda,,2020-08-04,36.747972401416746
Bermuda,,2020-08-05,37.14488669710633
Bermuda,,2020-08-06,39.04767571917887
Bermuda,,2020-08-07,38.673293362644486
Bermuda,,2020-08-08,40.29816825544674
Bermuda,,2020-08-09,47.0846115606837
Bermuda,,2020-08-10,45.18957502898777
Bolivia,,2020-08-01,1750.4209661127584
Bolivia,,2020-08-02,1691.9866795192547
Bolivia,,2020-08-03,1637.1828264220799
Bolivia,,2020-08-04,1707.2150789882826
Bolivia,,2020-08-05,1701.9698109103153
Bolivia,,2020-08-06,1712.4345366853836
Bolivia,,2020-08-07,1731.8472091498047
Bolivia,,2020-08-08,1764.2653077717155
Bolivia,,2020-08-09,1765.6119272912244
Bolivia,,2020-08-10,1690.2086695501716
Brazil,,2020-08-01,56333.647772380544
Brazil,,2020-08-02,58030.492079427575
Brazil,,2020-08-03,57814.42276120567
Brazil,,2020-08-04,58915.132737292464
Brazil,,2020-08-05,58000.47425391121
Brazil,,2020-08-06,57836.62420884714
Brazil,,2020-08-07,57436.08071662859
Brazil,,2020-08-08,56636.90000910656
Brazil,,2020-08-09,56196.48817938864
Brazil,,2020-08-10,56254.46511270138
Barbados,,2020-08-01,50.21557030257401
Barbados,,2020-08-02,56.55040034248767
Barbados,,2020-08-03,53.07416063736788
Barbados,,2020-08-04,51.41386000696836
Barbados,,2020-08-05,52.987803762046845
Barbados,,2020-08-06,55.10282090933772
Barbados,,2020-08-07,50.76655228685009
Barbados,,2020-08-08,52.04862357640583
Barbados,,2020-08-09,56.02037789616031
Barbados,,2020-08-10,56.30477333231552
Brunei,,2020-08-01,22.381855322191807
Brunei,,2020-08-02,23.05673611614408
Brunei,,2020-08-03,22.34957465421587
Brunei,,2020-08-04,21.776692775916786
Brunei,,2020-08-05,21.74221449856691
Brunei,,2020-08-06,22.389399704527424
Brunei,,2020-08-07,22.054977816857047
Brunei,,2020-08-08,22.40081883872017
Brunei,,2020-08-09,22.98753995515318
Brunei,,2020-08-10,23.84126145097349
Bhutan,,2020-08-01,50.11211264143519
Bhutan,,2020-08-02,56.10562812193173
Bhutan,,2020-08-03,52.65128655503184
Bhutan,,2020-08-04,51.15090109103459
Bhutan,,2020-08-05,52.69076003914225
Bhutan,,2020-08-06,55.13985332998522
Bhutan,,2020-08-07,50.70614352528703
Bhutan,,2020-08-08,52.042678581283205
Bhutan,,2020-08-09,55.93714136313971
Bhutan,,2020-08-10,56.2047395649643
Botswana,,2020-08-01,38.58499430430818
Botswana,,2020-08-02,39.8300613772513
Botswana,,2020-08-03,38.89686119727592
Botswana,,2020-08-04,38.58003784708495
Botswana,,2020-08-05,37.07351071659983
Botswana,,2020-08-06,38.97102435242874
Botswana,,2020-08-07,43.435896385073264
Botswana,,2020-08-08,43.728618541248665
Botswana,,2020-08-09,45.03559690118031
Botswana,,2020-08-10,44.04265578695032
Central African Republic,,2020-08-01,24.59922609437872
Central African Republic,,2020-08-02,25.962193618927966
Central African Republic,,2020-08-03,25.702283682637063
Central African Republic,,2020-08-04,24.366927153693155
Central African Republic,,2020-08-05,23.89540352484906
Central African Republic,,2020-08-06,25.244973617285666
Central African Republic,,2020-08-07,25.748767534207378
Central African Republic,,2020-08-08,26.740682215751484
Central African Republic,,2020-08-09,30.38921993581874
Central African Republic,,2020-08-10,29.466678407452488
Canada,,2020-08-01,477.67215629108614
Canada,,2020-08-02,478.1674670411756
Canada,,2020-08-03,473.5439536749683
Canada,,2020-08-04,465.1197364963803
Canada,,2020-08-05,464.75559936612456
Canada,,2020-08-06,475.8135628356692
Canada,,2020-08-07,488.2972328788888
Canada,,2020-08-08,492.6725950208739
Canada,,2020-08-09,494.2524776316333
Canada,,2020-08-10,482.797621556478
Switzerland,,2020-08-01,219.2600667548037
Switzerland,,2020-08-02,230.15143800208494
Switzerland,,2020-08-03,226.036757788923
Switzerland,,2020-08-04,228.8347543983166
Switzerland,,2020-08-05,228.0033449485441
Switzerland,,2020-08-06,230.3157779475333
Switzerland,,2020-08-07,223.94874808400832
Switzerland,,2020-08-08,220.8171415575419
Switzerland,,2020-08-09,219.15456550953678
Switzerland,,2020-08-10,220.93046592749207
Chile,,2020-08-01,2387.185868741316
Chile,,2020-08-02,2418.8044128792553
Chile,,2020-08-03,2381.814935777103
Chile,,2020-08-04,2366.6891749697324
Chile,,2020-08-05,2389.366293100252
Chile,,2020-08-06,2412.860981546717
Chile,,2020-08-07,2357.2889373248695
Chile,,2020-08-08,2391.317093260868
Chile,,2020-08-09,2431.948990956997
Chile,,2020-08-10,2392.867861290502
China,,2020-08-01,288.5169943534844
China,,2020-08-02,301.8118197027904
China,,2020-08-03,296.80446199576284
China,,2020-08-04,295.4766436379835
China,,2020-08-05,297.88505576726345
China,,2020-08-06,302.82908915681946
China,,2020-08-07,300.35309807981275
China,,2020-08-08,300.1431843148156
China,,2020-08-09,306.504641745187
China,,2020-08-10,304.0725785392702
Cote d'Ivoire,,2020-08-01,262.19620135305706
Cote d'Ivoire,,2020-08-02,273.19643089584406
Cote d'Ivoire,,2020-08-03,262.38687095273133
Cote d'Ivoire,,2020-08-04,265.71360165285
Cote d'Ivoire,,2020-08-05,266.970892618823
Cote d'Ivoire,,2020-08-06,269.62405833953756
Cote d'Ivoire,,2020-08-07,250.786104954434
Cote d'Ivoire,,2020-08-08,256.05928064995123
Cote d'Ivoire,,2020-08-09,266.0742364524127
Cote d'Ivoire,,2020-08-10,259.9300777503761
Cameroon,,2020-08-01,22.381855322191807
Cameroon,,2020-08-02,23.08406709180017
Cameroon,,2020-08-03,29.699082376692843
Cameroon,,2020-08-04,39.66584448208863
Cameroon,,2020-08-05,21.74221449856691
Cameroon,,2020-08-06,22.81337338872101
Cameroon,,2020-08-07,50.064248647899326
Cameroon,,2020-08-08,39.14683941644569
Cameroon,,2020-08-09,22.98753995515318
Cameroon,,2020-08-10,28.01691054763734
Democratic Republic of Congo,,2020-08-01,107.43179532832512
Democratic Republic of Congo,,2020-08-02,118.38118552369406
Democratic Republic of Congo,,2020-08-03,114.28076977739448
Democratic Republic of Congo,,2020-08-04,113.0095630220311
Democratic Republic of Congo,,2020-08-05,113.18125808044216
Democratic Republic of Congo,,2020-08-06,117.23781351690991
Democratic Republic of Congo,,2020-08-07,112.98881499042669
Democratic Republic of Congo,,2020-08-08,112.6604292929564
Democratic Republic of Congo,,2020-08-09,117.89970596257788
Democratic Republic of Congo,,2020-08-10,116.00215022587183
Congo,,2020-08-01,133.63150751021888
Congo,,2020-08-02,140.7893777154339
Congo,,2020-08-03,134.18166276242573
Congo,,2020-08-04,135.88316451070338
Congo,,2020-08-05,136.07992018929104
Congo,,2020-08-06,143.01167131492662
Congo,,2020-08-07,146.1978139481642
Congo,,2020-08-08,143.62199965359602
Congo,,2020-08-09,143.91378102394305
Congo,,2020-08-10,137.1316012962956
Colombia,,2020-08-01,8865.45923921631
Colombia,,2020-08-02,9020.182462469364
Colombia,,2020-08-03,9061.113630557236
Colombia,,2020-08-04,8990.855173031046
Colombia,,2020-08-05,9086.185412055587
Colombia,,2020-08-06,9100.499142941095
Colombia,,2020-08-07,9116.648132957656
Colombia,,2020-08-08,9051.80197663579
Colombia,,2020-08-09,9002.551988448951
Colombia,,2020-08-10,9101.349912303916
Cape Verde,,2020-08-01,70.04632789356589
Cape Verde,,2020-08-02,76.27267075940267
Cape Verde,,2020-08-03,73.05574765682255
Cape Verde,,2020-08-04,69.78813507768501
Cape Verde,,2020-08-05,72.06261326236842
Cape Verde,,2020-08-06,74.6553510852134
Cape Verde,,2020-08-07,69.54805737622793
Cape Verde,,2020-08-08,73.20218916954842
Cape Verde,,2020-08-09,81.82417289458542
Cape Verde,,2020-08-10,80.32880050979014
Costa Rica,,2020-08-01,704.2733357023089
Costa Rica,,2020-08-02,686.0123803789786
Costa Rica,,2020-08-03,672.9419237906145
Costa Rica,,2020-08-04,687.4297163608352
Costa Rica,,2020-08-05,701.4594108333674
Costa Rica,,2020-08-06,688.8540258525286
Costa Rica,,2020-08-07,661.2680095583328
Costa Rica,,2020-08-08,688.7453686768368
Costa Rica,,2020-08-09,714.2830120135307
Costa Rica,,2020-08-10,708.6575956905003
Cuba,,2020-08-01,31.578394176715964
Cuba,,2020-08-02,30.829851666846572
Cuba,,2020-08-03,30.941676274914492
Cuba,,2020-08-04,30.279499143990655
Cuba,,2020-08-05,30.094818147344863
Cuba,,2020-08-06,31.004060059941086
Cuba,,2020-08-07,32.84859148134197
Cuba,,2020-08-08,33.116850422837985
Cuba,,2020-08-09,32.90950677991805
Cuba,,2020-08-10,34.15642718110395
Cayman Islands,,2020-08-01,22.381855322191807
Cayman Islands,,2020-08-02,23.08406709180017
Cayman Islands,,2020-08-03,22.34957465421587
Cayman Islands,,2020-08-04,21.776692775916786
Cayman Islands,,2020-08-05,21.74221449856691
Cayman Islands,,2020-08-06,22.81337338872101
Cayman Islands,,2020-08-07,22.054977816857047
Cayman Islands,,2020-08-08,22.40081883872017
Cayman Islands,,2020-08-09,22.98753995515318
Cayman Islands,,2020-08-10,23.84126145097349
Cyprus,,2020-08-01,26.493239182425576
Cyprus,,2020-08-02,27.8154975436795
Cyprus,,2020-08-03,27.85840651328168
Cyprus,,2020-08-04,26.48151228629419
Cyprus,,2020-08-05,26.022497299675006
Cyprus,,2020-08-06,26.828434387198122
Cyprus,,2020-08-07,28.135322809276524
Cyprus,,2020-08-08,28.947072514210998
Cyprus,,2020-08-09,32.3832335446531
Cyprus,,2020-08-10,31.80986932032554
Czech Republic,,2020-08-01,270.5047256179674
Czech Republic,,2020-08-02,284.08690877889313
Czech Republic,,2020-08-03,285.66168561750555
Czech Republic,,2020-08-04,278.96978042379726
Czech Republic,,2020-08-05,277.7180102803617
Czech Republic,,2020-08-06,281.71714105991015
Czech Republic,,2020-08-07,284.28134459571527
Czech Republic,,2020-08-08,278.1036157476509
Czech Republic,,2020-08-09,274.6291083651554
Czech Republic,,2020-08-10,278.8943432921804
Germany,,2020-08-01,767.4527700817785
Germany,,2020-08-02,810.019383248572
Germany,,2020-08-03,809.6713834926182
Germany,,2020-08-04,799.2420770857522
Germany,,2020-08-05,787.775737874908
Germany,,2020-08-06,808.3458411728479
Germany,,2020-08-07,827.0975636333619
Germany,,2020-08-08,799.7193850995264
Germany,,2020-08-09,775.8443839410697
Germany,,2020-08-10,776.0130318842853
Djibouti,,2020-08-01,52.495258854362305
Djibouti,,2020-08-02,58.089131183329705
Djibouti,,2020-08-03,54.42847771416662
Djibouti,,2020-08-04,53.272454457444226
Djibouti,,2020-08-05,55.03910218939507
Djibouti,,2020-08-06,56.99018601415549
Djibouti,,2020-08-07,52.092717468519915
Djibouti,,2020-08-08,52.702294850116765
Djibouti,,2020-08-09,53.42782138229431
Djibouti,,2020-08-10,55.59165901576136
Dominica,,2020-08-01,22.375602916898085
Dominica,,2020-08-02,23.05673611614408
Dominica,,2020-08-03,22.34957465421587
Dominica,,2020-08-04,21.776692775916786
Dominica,,2020-08-05,21.74221449856691
Dominica,,2020-08-06,22.389399704527424
Dominica,,2020-08-07,22.054977816857047
Dominica,,2020-08-08,22.40081883872017
Dominica,,2020-08-09,22.98753995515318
Dominica,,2020-08-10,23.84126145097349
Denmark,,2020-08-01,108.09769600972575
Denmark,,2020-08-02,115.58960861175476
Denmark,,2020-08-03,111.65074007888174
Denmark,,2020-08-04,110.33970786302517
Denmark,,2020-08-05,109.93808084578677
Denmark,,2020-08-06,114.94445066857241
Denmark,,2020-08-07,116.93626103147558
Denmark,,2020-08-08,114.8626049000519
Denmark,,2020-08-09,114.49201938361449
Denmark,,2020-08-10,112.24501909123387
Dominican Republic,,2020-08-01,1790.9623175018673
Dominican Republic,,2020-08-02,1822.295779709369
Dominican Republic,,2020-08-03,1750.8707375505564
Dominican Republic,,2020-08-04,1804.9159903365467
Dominican Republic,,2020-08-05,1799.4590412518457
Dominican Republic,,2020-08-06,1834.177746164561
Dominican Republic,,2020-08-07,1777.4416932130862
Dominican Republic,,2020-08-08,1795.1770989587678
Dominican Republic,,2020-08-09,1796.9010737877045
Dominican Republic,,2020-08-10,1735.9578667402768
Algeria,,2020-08-01,703.6828050782226
Algeria,,2020-08-02,717.8102382799436
Algeria,,2020-08-03,712.6474340709001
Algeria,,2020-08-04,705.0488550986164
Algeria,,2020-08-05,710.9799162640095
Algeria,,2020-08-06,716.9216953324267
Algeria,,2020-08-07,708.9443228985867
Algeria,,2020-08-08,713.8363333649427
Algeria,,2020-08-09,723.9192988476996
Algeria,,2020-08-10,720.1744985185994
Ecuador,,2020-08-01,1114.1813377799062
Ecuador,,2020-08-02,1150.1895793408823
Ecuador,,2020-08-03,1150.4146005700418
Ecuador,,2020-08-04,1151.2888483312227
Ecuador,,2020-08-05,1161.809156247146
Ecuador,,2020-08-06,1151.9971578924763
Ecuador,,2020-08-07,1120.2548205542892
Ecuador,,2020-08-08,1115.1821180227157
Ecuador,,2020-08-09,1127.6251589978006
Ecuador,,2020-08-10,1145.4182080987825
Egypt,,2020-08-01,575.8392384015483
Egypt,,2020-08-02,592.2856102841552
Egypt,,2020-08-03,583.3049107760723
Egypt,,2020-08-04,573.4046009774673
Egypt,,2020-08-05,579.8059848885441
Egypt,,2020-08-06,586.9613584304577
Egypt,,2020-08-07,566.6940948786075
Egypt,,2020-08-08,575.0326474037141
Egypt,,2020-08-09,588.8737184350318
Egypt,,2020-08-10,582.9478372033539
Eritrea,,2020-08-01,69.9466282912575
Eritrea,,2020-08-02,79.71185486228677
Eritrea,,2020-08-03,74.86770657835002
Eritrea,,2020-08-04,72.75199957670472
Eritrea,,2020-08-05,74.91362703387337
Eritrea,,2020-08-06,78.35592795001256
Eritrea,,2020-08-07,72.26841216549235
Eritrea,,2020-08-08,73.90958964081857
Eritrea,,2020-08-09,80.6869598452208
Eritrea,,2020-08-10,79.76306047523408
Spain,,2020-08-01,1518.396626472598
Spain,,2020-08-02,1716.696524460708
Spain,,2020-08-03,1661.7831207294093
Spain,,2020-08-04,1602.208717413545
Spain,,2020-08-05,1631.5402903676534
Spain,,2020-08-06,1812.9620257144252
Spain,,2020-08-07,1852.6703890376389
Spain,,2020-08-08,1751.4590374406607
Spain,,2020-08-09,1594.8239949554045
Spain,,2020-08-10,1594.4799638813126
Estonia,,2020-08-01,28.10634167295045
Estonia,,2020-08-02,28.73484404894591
Estonia,,2020-08-03,27.843741469862948
Estonia,,2020-08-04,27.765976593684037
Estonia,,2020-08-05,27.616426339036828
Estonia,,2020-08-06,27.822276589334393
Estonia,,2020-08-07,27.953196704654175
Estonia,,2020-08-08,28.186004040789683
Estonia,,2020-08-09,28.57812883701674
Estonia,,2020-08-10,29.25964507243043
Ethiopia,,2020-08-01,762.2847990858777
Ethiopia,,2020-08-02,778.7963886427854
Ethiopia,,2020-08-03,759.388676337343
Ethiopia,,2020-08-04,764.146083401083
Ethiopia,,2020-08-05,782.6310131118745
Ethiopia,,2020-08-06,792.8996159087994
Ethiopia,,2020-08-07,762.5507711434618
Ethiopia,,2020-08-08,772.4314865742083
Ethiopia,,2020-08-09,777.5551730604773
Ethiopia,,2020-08-10,776.1416797047586
Finland,,2020-08-01,44.644350765272605
Finland,,2020-08-02,47.862281038188755
Finland,,2020-08-03,45.48346241029648
Finland,,2020-08-04,45.103118521081484
Finland,,2020-08-05,45.909126970680596
Finland,,2020-08-06,47.02597608422286
Finland,,2020-08-07,44.062439455505825
Finland,,2020-08-08,44.52139199660023
Finland,,2020-08-09,45.22151690029696
Finland,,2020-08-10,46.658626949141016
Fiji,,2020-08-01,49.620857224668384
Fiji,,2020-08-02,56.603386638358515
Fiji,,2020-08-03,53.69746400373266
Fiji,,2020-08-04,51.131847777846644
Fiji,,2020-08-05,52.40480693463275
Fiji,,2020-08-06,54.80758978626156
Fiji,,2020-08-07,51.869726546773435
Fiji,,2020-08-08,53.68355585631235
Fiji,,2020-08-09,60.621888941494305
Fiji,,2020-08-10,59.246286106040024
Falkland Islands,,2020-08-01,22.381855322191807
Falkland Islands,,2020-08-02,23.029405140487995
Falkland Islands,,2020-08-03,22.34957465421587
Falkland Islands,,2020-08-04,21.776692775916786
Falkland Islands,,2020-08-05,21.74221449856691
Falkland Islands,,2020-08-06,21.965426020333837
Falkland Islands,,2020-08-07,22.054977816857047
Falkland Islands,,2020-08-08,22.40081883872017
Falkland Islands,,2020-08-09,22.98753995515318
Falkland Islands,,2020-08-10,23.84126145097349
France,,2020-08-01,1080.9737405610822
France,,2020-08-02,1081.3421926546482
France,,2020-08-03,1084.5020027959808
France,,2020-08-04,1070.3397553318928
France,,2020-08-05,1028.2136396634578
France,,2020-08-06,1087.5318553876457
France,,2020-08-07,1241.9993533586303
France,,2020-08-08,1189.4590745012183
France,,2020-08-09,1113.1885061579633
France,,2020-08-10,1060.4769089682495
Gabon,,2020-08-01,173.2118932861811
Gabon,,2020-08-02,190.06551533505947
Gabon,,2020-08-03,182.69169917438248
Gabon,,2020-08-04,170.16035866108808
Gabon,,2020-08-05,162.85281142886984
Gabon,,2020-08-06,179.8672183257501
Gabon,,2020-08-07,182.67905192591843
Gabon,,2020-08-08,181.3412710435871
Gabon,,2020-08-09,183.35098910732148
Gabon,,2020-08-10,168.74890197645468
United Kingdom,,2020-08-01,827.3898917069929
United Kingdom,,2020-08-02,859.6364747771656
United Kingdom,,2020-08-03,827.0271008694637
United Kingdom,,2020-08-04,858.5797385792811
United Kingdom,,2020-08-05,839.7926292155751
United Kingdom,,2020-08-06,858.4684786920413
United Kingdom,,2020-08-07,841.4614878160394
United Kingdom,,2020-08-08,833.3319356796387
United Kingdom,,2020-08-09,824.7040150730213
United Kingdom,,2020-08-10,794.6862136081913
United Kingdom,England,2020-08-01,645.9953240921711
United Kingdom,England,2020-08-02,652.8225327357779
United Kingdom,England,2020-08-03,664.3041687581655
United Kingdom,England,2020-08-04,647.0329016655623
United Kingdom,England,2020-08-05,658.041644078329
United Kingdom,England,2020-08-06,659.7911952335203
United Kingdom,England,2020-08-07,674.92841052011
United Kingdom,England,2020-08-08,673.2300566283154
United Kingdom,England,2020-08-09,670.1526690686981
United Kingdom,England,2020-08-10,687.7431110172504
United Kingdom,Northern Ireland,2020-08-01,57.88003376773843
United Kingdom,Northern Ireland,2020-08-02,64.49285291103952
United Kingdom,Northern Ireland,2020-08-03,61.11212243513988
United Kingdom,Northern Ireland,2020-08-04,59.33824885937095
United Kingdom,Northern Ireland,2020-08-05,60.91159116046481
